method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#min_fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#min_fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<com.google.android.datatransport.runtime.backends.CreationContextFactory_Factory: com.google.android.datatransport.runtime.backends.CreationContextFactory get()>,xxx,<com.google.android.datatransport.runtime.ExecutionModule_ExecutorFactory: java.util.concurrent.Executor get()>,1.0,1.0,4.0,22.0,1.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,1.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.cct.CCTDestination: void <clinit>()>,xxx,<com.google.android.datatransport.Encoding: com.google.android.datatransport.Encoding of(java.lang.String)>,1.0,1.0,9.0,5.0,1.0,6.0,7.0,1.0,1.0,-1.0,7.0,7.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,9.0,5.0,1.0,6.0,7.0,1.0,1.0,-1.0,7.0,7.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.google.android.datatransport.runtime.scheduling.jobscheduling.Uploader_Factory: com.google.android.datatransport.runtime.scheduling.jobscheduling.Uploader get()>,xxx,<com.google.android.datatransport.runtime.scheduling.jobscheduling.WorkInitializer_Factory: com.google.android.datatransport.runtime.scheduling.jobscheduling.WorkInitializer get()>,1.0,1.0,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.firebase.installations.local.PersistedInstallationEntry: boolean isNotGenerated()>,xxx,<com.google.firebase.installations.local.PersistedInstallation$RegistrationStatus: void <clinit>()>,1.0,1.0,8.0,2.0,1.0,12.0,2.0,1.0,1.0,-1.0,2.0,2.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,8.0,2.0,1.0,12.0,2.0,1.0,1.0,-1.0,2.0,2.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<androidx.lifecycle.ProcessLifecycleOwnerInitializer: boolean onCreate()>,xxx,<androidx.lifecycle.ProcessLifecycleOwner: void <clinit>()>,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,-1.0,5.0,5.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1.0,1.0,1.0,5.0,5.0,1.0,1.0,-1.0,5.0,5.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
"<androidx.collection.SimpleArrayMap: java.lang.Object put(java.lang.Object,java.lang.Object)>",xxx,"<androidx.collection.SimpleArrayMap: int indexOf(java.lang.Object,int)>",1.0,1.0,4.0,304.0,939.0,2.0,924.0,1.0,1.0,-1.0,924.0,924.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,304.0,939.0,2.0,924.0,1.0,1.0,-1.0,924.0,924.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<androidx.appcompat.widget.TintTypedArray: android.graphics.drawable.Drawable getDrawableIfKnown(int)>,xxx,<androidx.appcompat.widget.AppCompatDrawableManager: androidx.appcompat.widget.AppCompatDrawableManager get()>,1.0,1.0,8.0,3.0,2.0,4.0,5.0,1.0,1.0,-1.0,5.0,5.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,8.0,3.0,2.0,4.0,5.0,1.0,1.0,-1.0,5.0,5.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.google.android.datatransport.runtime.scheduling.persistence.SQLiteEventStore: java.util.List lambda$loadActiveContexts$8(android.database.Cursor)>,xxx,<com.google.android.datatransport.runtime.AutoValue_TransportContext$Builder: com.google.android.datatransport.runtime.TransportContext$Builder setPriority(com.google.android.datatransport.Priority)>,1.0,1.0,11.0,1.0,1.0,4.0,19.0,1.0,1.0,-1.0,19.0,19.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,11.0,1.0,1.0,4.0,19.0,1.0,1.0,-1.0,19.0,19.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.firebase.messaging.FirebaseMessaging: void startSyncIfNecessary()>,xxx,<com.google.firebase.messaging.FirebaseMessaging: void startSync()>,1.0,1.0,7.0,2.0,1.0,1.0,3.0,1.0,1.0,-1.0,3.0,3.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,7.0,2.0,1.0,1.0,3.0,1.0,1.0,-1.0,3.0,3.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
"<com.google.firebase.platforminfo.LibraryVersionComponent: com.google.firebase.platforminfo.LibraryVersion lambda$fromContext$0(java.lang.String,com.google.firebase.platforminfo.LibraryVersionComponent$VersionExtractor,com.google.firebase.components.ComponentContainer)>",xxx,<com.google.firebase.'-$$Lambda$FirebaseCommonRegistrar$lmqwsm474glUdjxQuX0286DJQr0': java.lang.String extract(java.lang.Object)>,1.0,1.0,11.0,1.0,1.0,1.0,8.0,1.0,1.0,-1.0,8.0,8.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,11.0,1.0,1.0,1.0,8.0,1.0,1.0,-1.0,8.0,8.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
"<com.facebook.soloader.ApkSoSource: void <init>(android.content.Context,java.io.File,java.lang.String,int)>",xxx,"<com.facebook.soloader.ExtractFromZipSoSource: void <init>(android.content.Context,java.lang.String,java.io.File,java.lang.String)>",1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,6.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
"<io.sentry.android.core.ManifestMetadataReader: boolean isAutoInit(android.content.Context,io.sentry.ILogger)>",xxx,"<io.sentry.android.core.AndroidLogger: void log(io.sentry.SentryLevel,java.lang.String,java.lang.Object[])>",1.0,1.0,2.0,1.0,4.0,112.0,12.0,1.0,1.0,-1.0,12.0,12.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,2.0,1.0,4.0,112.0,12.0,1.0,1.0,-1.0,12.0,12.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.facebook.react.ReactNativeHost: com.facebook.react.ReactInstanceManager createReactInstanceManager()>,xxx,<com.clubworx.production.MainApplication$1: boolean getUseDeveloperSupport()>,1.0,1.0,3.0,1.0,0.0,1.0,332.0,1.0,1.0,-1.0,332.0,332.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,3.0,1.0,0.0,1.0,332.0,1.0,1.0,-1.0,332.0,332.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.runtime.scheduling.jobscheduling.Uploader_Factory: com.google.android.datatransport.runtime.scheduling.jobscheduling.Uploader get()>,xxx,<com.google.android.datatransport.runtime.scheduling.jobscheduling.Uploader_Factory: com.google.android.datatransport.runtime.scheduling.jobscheduling.Uploader get()>,1.0,1.0,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.runtime.SafeLoggingExecutor$SafeLoggingRunnable: void run()>,xxx,<com.facebook.soloader.UnpackingSoSource$1: void run()>,1.0,1.0,5.0,187.0,18.0,187.0,686.0,1.0,1.0,-1.0,686.0,686.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,5.0,187.0,18.0,187.0,686.0,1.0,1.0,-1.0,686.0,686.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
"<com.google.firebase.platforminfo.LibraryVersionComponent: com.google.firebase.platforminfo.LibraryVersion lambda$fromContext$0(java.lang.String,com.google.firebase.platforminfo.LibraryVersionComponent$VersionExtractor,com.google.firebase.components.ComponentContainer)>",xxx,<com.google.firebase.'-$$Lambda$FirebaseCommonRegistrar$4z_FoKjSmKejlSwMYYMZeC7LsMo': java.lang.String extract(java.lang.Object)>,1.0,1.0,11.0,1.0,1.0,1.0,8.0,1.0,1.0,-1.0,8.0,8.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,11.0,1.0,1.0,1.0,8.0,1.0,1.0,-1.0,8.0,8.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.runtime.dagger.internal.DoubleCheck: javax.inject.Provider provider(javax.inject.Provider)>,xxx,<com.google.android.datatransport.runtime.dagger.internal.DoubleCheck: void <clinit>()>,1.0,1.0,15.0,1.0,1.0,7.0,3.0,1.0,1.0,-1.0,3.0,3.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,15.0,1.0,1.0,7.0,3.0,1.0,1.0,-1.0,3.0,3.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
"<com.google.firebase.components.RestrictedComponentContainer: void <init>(com.google.firebase.components.Component,com.google.firebase.components.ComponentContainer)>",xxx,<com.google.firebase.components.Dependency: java.lang.Class getInterface()>,1.0,1.0,10.0,1.0,0.0,1.0,429.0,1.0,1.0,-1.0,429.0,429.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,10.0,1.0,0.0,1.0,429.0,1.0,1.0,-1.0,429.0,429.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.facebook.react.PackageList: java.util.ArrayList getPackages()>,xxx,<com.imagepicker.ImagePickerPackage: void <init>()>,1.0,1.0,5.0,1.0,1.0,1.0,32.0,1.0,1.0,-1.0,32.0,32.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,5.0,1.0,1.0,1.0,32.0,1.0,1.0,-1.0,32.0,32.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.google.android.datatransport.runtime.scheduling.jobscheduling.SchedulerConfig: com.google.android.datatransport.runtime.scheduling.jobscheduling.SchedulerConfig getDefault(com.google.android.datatransport.runtime.time.Clock)>,xxx,<com.google.android.datatransport.runtime.scheduling.jobscheduling.SchedulerConfig$ConfigValue: com.google.android.datatransport.runtime.scheduling.jobscheduling.SchedulerConfig$ConfigValue$Builder builder()>,1.0,1.0,7.0,1.0,4.0,1.0,12.0,1.0,1.0,-1.0,12.0,12.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,7.0,1.0,4.0,1.0,12.0,1.0,1.0,-1.0,12.0,12.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.google.android.datatransport.runtime.TransportRuntime: com.google.android.datatransport.TransportFactory newFactory(com.google.android.datatransport.runtime.Destination)>,xxx,<com.google.android.datatransport.runtime.TransportContext: com.google.android.datatransport.runtime.TransportContext$Builder builder()>,1.0,1.0,12.0,1.0,3.0,4.0,9.0,1.0,1.0,-1.0,9.0,9.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,12.0,1.0,3.0,4.0,9.0,1.0,1.0,-1.0,9.0,9.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.google.android.datatransport.runtime.TransportRuntime_Factory: com.google.android.datatransport.runtime.TransportRuntime get()>,xxx,<com.google.android.datatransport.runtime.ExecutionModule_ExecutorFactory: java.util.concurrent.Executor get()>,1.0,1.0,4.0,22.0,1.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,1.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.facebook.react.PackageList: java.util.ArrayList getPackages()>,xxx,<com.lugg.ReactNativeConfig.ReactNativeConfigPackage: void <init>()>,1.0,1.0,5.0,1.0,1.0,1.0,32.0,1.0,1.0,-1.0,32.0,32.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,5.0,1.0,1.0,1.0,32.0,1.0,1.0,-1.0,32.0,32.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
"<com.facebook.soloader.SoLoader: void initSoSources(android.content.Context,int,com.facebook.soloader.SoFileLoader)>",xxx,<com.facebook.soloader.SoLoader: void <clinit>()>,1.0,1.0,5.0,1.0,7.0,31.0,37.0,1.0,1.0,-1.0,37.0,37.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,5.0,1.0,7.0,31.0,37.0,1.0,1.0,-1.0,37.0,37.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.runtime.scheduling.persistence.SQLiteEventStore_Factory: com.google.android.datatransport.runtime.scheduling.persistence.SQLiteEventStore get()>,xxx,<com.google.android.datatransport.runtime.TransportRuntime_Factory: com.google.android.datatransport.runtime.TransportRuntime get()>,1.0,1.0,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.runtime.scheduling.persistence.SQLiteEventStore_Factory: com.google.android.datatransport.runtime.scheduling.persistence.SQLiteEventStore get()>,xxx,<com.google.android.datatransport.runtime.backends.CreationContextFactory_Factory: com.google.android.datatransport.runtime.backends.CreationContextFactory get()>,1.0,1.0,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.firebase.FirebaseApp: void <clinit>()>,xxx,<com.google.firebase.FirebaseApp$UiExecutor: void <clinit>()>,1.0,1.0,9.0,12.0,2.0,2.0,4.0,1.0,1.0,-1.0,4.0,4.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,9.0,12.0,2.0,2.0,4.0,1.0,1.0,-1.0,4.0,4.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.facebook.react.common.LifecycleState: void <clinit>()>,xxx,"<com.facebook.react.common.LifecycleState: void <init>(java.lang.String,int)>",1.0,1.0,3.0,16.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,3.0,16.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<org.unimodules.adapters.react.ModuleRegistryAdapter: void <init>(org.unimodules.adapters.react.ReactModuleRegistryProvider)>,xxx,<org.unimodules.adapters.react.ReactAdapterPackage: void <init>()>,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,2.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,5.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,2.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.google.android.datatransport.runtime.scheduling.persistence.'-$$Lambda$SQLiteEventStore$Fh3m_p6hO4DBlzL3mhfk8ia32EE': java.lang.Object produce()>,xxx,<com.google.android.datatransport.runtime.scheduling.persistence.SQLiteEventStore: java.lang.Object lambda$ensureBeginTransaction$15(android.database.sqlite.SQLiteDatabase)>,1.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,2.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,10.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,2.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
"<com.google.android.gms.common.util.Hex: java.lang.String bytesToStringUppercase(byte[],boolean)>",xxx,<com.google.android.gms.common.util.Hex: void <clinit>()>,1.0,1.0,12.0,1.0,0.0,4.0,4.0,1.0,1.0,-1.0,4.0,4.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,12.0,1.0,0.0,4.0,4.0,1.0,1.0,-1.0,4.0,4.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.runtime.backends.MetadataBackendRegistry_Factory: com.google.android.datatransport.runtime.backends.MetadataBackendRegistry get()>,xxx,<com.google.android.datatransport.runtime.time.TimeModule_EventClockFactory: com.google.android.datatransport.runtime.time.Clock get()>,1.0,1.0,4.0,22.0,1.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,1.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.gms.tasks.Tasks: java.lang.Object await(com.google.android.gms.tasks.Task)>,xxx,"<com.google.android.gms.common.internal.Preconditions: java.lang.Object checkNotNull(java.lang.Object,java.lang.Object)>",1.0,1.0,7.0,13.0,3.0,51.0,8.0,1.0,1.0,-1.0,8.0,8.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,7.0,13.0,3.0,51.0,8.0,1.0,1.0,-1.0,8.0,8.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
"<com.facebook.react.common.MapBuilder$Builder: com.facebook.react.common.MapBuilder$Builder put(java.lang.Object,java.lang.Object)>",xxx,"<androidx.collection.SimpleArrayMap: java.lang.Object put(java.lang.Object,java.lang.Object)>",1.0,1.0,4.0,13.0,924.0,304.0,47.0,1.0,1.0,-1.0,47.0,47.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,13.0,924.0,304.0,47.0,1.0,1.0,-1.0,47.0,47.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.gms.tasks.zzn: void run()>,xxx,<com.google.android.gms.tasks.zzu: java.lang.Object getResult()>,1.0,1.0,5.0,187.0,3.0,44.0,16.0,1.0,1.0,-1.0,16.0,16.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,5.0,187.0,3.0,44.0,16.0,1.0,1.0,-1.0,16.0,16.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.firebase.messaging.SyncTask: void run()>,xxx,<com.google.firebase.messaging.SyncTask$ConnectivityChangeReceiver: void registerReceiver()>,1.0,1.0,5.0,186.0,6.0,1.0,22.0,1.0,1.0,-1.0,22.0,22.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,5.0,186.0,6.0,1.0,22.0,1.0,1.0,-1.0,22.0,22.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<okhttp3.internal.Util: void closeQuietly(java.io.Closeable)>,xxx,<com.facebook.soloader.ExtractFromZipSoSource$ZipUnpacker: void close()>,1.0,1.0,5.0,16.0,1.0,20.0,260.0,1.0,1.0,-1.0,260.0,260.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,5.0,16.0,1.0,20.0,260.0,1.0,1.0,-1.0,260.0,260.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.runtime.scheduling.SchedulingConfigModule_ConfigFactory: com.google.android.datatransport.runtime.scheduling.SchedulingConfigModule_ConfigFactory create(javax.inject.Provider)>,xxx,<com.google.android.datatransport.runtime.scheduling.SchedulingConfigModule_ConfigFactory: void <init>(javax.inject.Provider)>,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,15.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<androidx.appcompat.app.AppCompatDelegate: void removeDelegateFromActives(androidx.appcompat.app.AppCompatDelegate)>,xxx,<androidx.collection.MapCollections$ArrayIterator: boolean hasNext()>,1.0,1.0,6.0,2.0,0.0,1221.0,396.0,1.0,1.0,-1.0,396.0,396.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,6.0,2.0,0.0,1221.0,396.0,1.0,1.0,-1.0,396.0,396.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.facebook.react.ReactNativeHost: com.facebook.react.ReactInstanceManager createReactInstanceManager()>,xxx,<com.facebook.react.ReactInstanceManagerBuilder: com.facebook.react.ReactInstanceManagerBuilder addPackage(com.facebook.react.ReactPackage)>,1.0,1.0,3.0,1.0,21.0,1.0,332.0,1.0,1.0,-1.0,332.0,332.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,3.0,1.0,21.0,1.0,332.0,1.0,1.0,-1.0,332.0,332.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.google.firebase.components.OptionalProvider: java.lang.Object get()>,xxx,<com.google.firebase.components.'-$$Lambda$ComponentRuntime$4FqOW9eOQsvFYo-HpMfxCOnPQr0': java.lang.Object get()>,1.0,1.0,8.0,14.0,1.0,14.0,11.0,1.0,1.0,-1.0,11.0,11.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,8.0,14.0,1.0,14.0,11.0,1.0,1.0,-1.0,11.0,11.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<androidx.appcompat.app.AppCompatDelegateImpl: void onCreate(android.os.Bundle)>,xxx,<androidx.appcompat.app.AppCompatDelegateImpl: void ensureWindow()>,1.0,1.0,5.0,2.0,3.0,2.0,10.0,1.0,1.0,-1.0,10.0,10.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,5.0,2.0,3.0,2.0,10.0,1.0,1.0,-1.0,10.0,10.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<androidx.core.app.ComponentActivity: void <init>()>,xxx,<androidx.lifecycle.LifecycleRegistry: void <init>(androidx.lifecycle.LifecycleOwner)>,1.0,1.0,7.0,1.0,5.0,6.0,3.0,1.0,1.0,-1.0,3.0,3.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,7.0,1.0,5.0,6.0,3.0,1.0,1.0,-1.0,3.0,3.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<androidx.appcompat.app.AppCompatDelegateImpl: void attachToWindow(android.view.Window)>,xxx,<androidx.appcompat.widget.TintTypedArray: android.graphics.drawable.Drawable getDrawableIfKnown(int)>,1.0,1.0,7.0,2.0,5.0,3.0,7.0,1.0,1.0,-1.0,7.0,7.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,7.0,2.0,5.0,3.0,7.0,1.0,1.0,-1.0,7.0,7.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.google.android.datatransport.runtime.scheduling.persistence.EventStoreModule_DbNameFactory: com.google.android.datatransport.runtime.scheduling.persistence.EventStoreModule_DbNameFactory create()>,xxx,<com.google.android.datatransport.runtime.scheduling.persistence.EventStoreModule_DbNameFactory$InstanceHolder: void <clinit>()>,1.0,1.0,15.0,1.0,1.0,2.0,2.0,1.0,1.0,-1.0,2.0,2.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,15.0,1.0,1.0,2.0,2.0,1.0,1.0,-1.0,2.0,2.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<androidx.appcompat.widget.TintContextWrapper: android.content.Context wrap(android.content.Context)>,xxx,<androidx.appcompat.widget.TintContextWrapper: boolean shouldWrap(android.content.Context)>,1.0,1.0,13.0,4.0,8.0,1.0,11.0,1.0,1.0,-1.0,11.0,11.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,13.0,4.0,8.0,1.0,11.0,1.0,1.0,-1.0,11.0,11.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,1
<com.google.android.datatransport.runtime.backends.CreationContextFactory_Factory: com.google.android.datatransport.runtime.backends.CreationContextFactory get()>,xxx,<com.google.android.datatransport.runtime.backends.MetadataBackendRegistry_Factory: com.google.android.datatransport.runtime.backends.MetadataBackendRegistry get()>,1.0,1.0,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.runtime.backends.CreationContextFactory_Factory: com.google.android.datatransport.runtime.backends.CreationContextFactory get()>,xxx,<com.google.android.datatransport.runtime.TransportRuntime_Factory: com.google.android.datatransport.runtime.TransportRuntime get()>,1.0,1.0,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,27.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
<com.google.android.datatransport.runtime.backends.CreationContextFactory_Factory: com.google.android.datatransport.runtime.backends.CreationContextFactory get()>,xxx,<com.google.android.datatransport.runtime.scheduling.persistence.EventStoreModule_DbNameFactory: java.lang.String get()>,1.0,1.0,4.0,22.0,1.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,4.0,22.0,1.0,22.0,27.0,1.0,1.0,-1.0,27.0,27.0,66368.0,1301292.0,19.607220347155256,442.5729075411207,0
